2 DOSES NAO SABE REFERIR QUAL,1
CORONAVAC 1ª DOSE NAO SABE A DATA,1
LABORATORIO BUTATAN,1
"1º DOSE,NAO SOUBE INFORMAR A DATA",1
ASTRAZENICA COVID-19-COVISHIELD-OXFORD/FIOCRUZ,1
TOMOU A PRIMEIRA DOSE DA  VACINA.,1
1ª DOSE DE ASTRA ZENECA,1
ASTRA ZENECA \ OXFORD,1
COVID-19-CORONAVAC-SINOVAC/,1
COVID - A9 - ASTRAZENICA,1
CORONOVAC - BUTANTA,1
ASTRAZENIK,1
2 DOSES CORONAVAC + REFORCO,1
OVID-19-CORONAVAC-SINOVAC/BUTANTAN,1
BUTANTA CRONAVAC,1
PAIFFER,1
JANSEN JULHO,1
COVID 19 ASTRAZENICA,1
PEIZER,1
OXFORD-ASTRAZENEKA,1
TOMOU VACINA,1
PZFIZER COMIRNATY,1
ASTRA ZENEC ( FEVEREIRO ),1
RELATO DE TER TOMADO AS DUAS DOSES DA ASTRAZENICA,1
ASTRAZENECA/FUNDACAO OSVALDO CRUZ,1
TOMOU EM JUNHO 2021,1
TOMOU A VACINA  1ª DOSE ASTRAZENECA,1
NAO SOUBE INFORMAR LABORATORIO E NEM DOSES,1
SINOVAC LIFE SCIENS CO..;LTD,1
2DOSE DE CORONAC,1
FEZ DUAS DOSES,1
COVID-19 - AD26.COV2.S (JANSSEN-CILAG),1
COVISHIELD - OXFORD FIOCRUZ,1
JA TOMOU AS 2 DOSES,1
1 DOSE DE PFIZER NO DIA 03/08/21,1
CORONAVAC-COMPLETA,1
SINOVAC/BUTATAN CORONAVAC,1
SINO A MULT,1
ASTRAZEENCEA,1
CORONAVAC\BUTANTAN,1
CORONAC (BUTANTAN),1
FIOCRUS/ASTRAZENECA,1
SME INF,1
NAO TOMOU NENHUMA DOSE DE IMUNIZANTE CONTRA CORONAVIRUS.,1
NAO SABE QUAL VACINA E NEM QUANDO,1
NAO SABE INFORMAR (2 DOSES),1
FUNDACAO BUTANTAN CORONAVC,1
TOMOU 1º DOSE DA VACINA ASTRAZENECA,1
ASTRAZENICA(2 DOSES),1
1º DOSE (FIOCRUZ),1
ASTRAZENRCA,1
ASTRAZENICA/COVAX,1
NAO INFORMADO DATA E FABRICANTE,1
ASTRAZENECA- OXFORD-FIOCRUZ,1
FUNDACAP OSWALDO CRUZ,1
1ª DOSE: ASTRAZENECA 05/2021,1
1° E 2°DOSE CORONAVAC,1
"DUAS DOSES, MAS NAO INFOMA QUAL",1
POSTO PINHEIROS,1
FRIO CRUZ,1
CORONOVAC/BUTANTA 1 DOSE EM MAIO/2021,1
2 DOSES OK,1
CORONAVA-SINOVAC/BUTANTAN,1
CORONAVAC 2 DOSE MARCO,1
ASTRAZENECA (1 DOSE EM ABRIL),1
OMOU A PRIMEIRA DOSE DA VACINA CONTRA O COVID LABORATORIO ASTRAZENECA.,1
OXFORD ASTRAZENECA- FIOCRUZ,1
INTS. BUTANTA - CORONAVAC,1
NAO TOMOU A VACINA COVID 19.,1
COVISHIELD-FIOCRUZ,1
FUND.OSWALDO CRUZ/ASTRAZENECA,1
COVID-19-COVISHIELD-OXFORD/FIOCRUZ E COVID-19-ASTRAZENECA,1
CORONAVAC-02 DOSES,1
13/09/2021CORONAVAC,1
1 DOSE DE ASTRAZENECA (,1
FUNDACAO OSWALDO CRUZ (FIOCRUZ) - ASTRAZENECA/OXFORD,1
AZTRAZENECA - OXFORD,1
SEM INFORMACAO NA PLATAFORMA VIDA,1
CHASOCICOVI-19,1
CORONAVAC / BUT,1
NAO SABE INFOMAR O LABORATORIO E NEM QUANDO FOI A PRIMEIRA DOSE,1
1° DOSE PFISE,1
TOMOU 1ª DOSE EM JULHO ASTRAZENECA,1
CORONAVAC/LAB BUTANTAN,1
BHUTANTAN,1
CORONAVAC RECEBEU 3° DOSE 06/09/21,1
ASTRAZENICA   1ª DOSE EM JUNHO,1
DUAS DOSES?,1
2 DOSES DE CORONAVAC EM JANEIRO,1
NAO TOMOU VACINA CONTRA A COVID,1
ASTRAZENECA FUNDACAO OSWALDO CRUZ,1
02 DOSE DECORONAVAQUE,1
DUAS DOSES DE CORONAVAC EM FEV,1
"TOMOU 1ª DOSE VACINA - VACINA PFIZER, 13/08",1
": 2 DOSES COMPLETAS, SEM SABER REFERIR QUANDO OU QUAL VACINA",1
AZTRAZENA,1
"NAO RECORDA A DATA, NEM SABE INFORMAR O LABORATORIO.",1
UNIVERSITY OF OXFORD ASTRAZENECA,1
VACINA: 1ª E 2ª DOSE DA CORONAVAC.,1
ASTRAZENECA / OXFROD,1
A PRIMEIRA DOSE DA VACINA CONTRA COVID-19 ASTRAZENICA,1
1 DOSE DE CORONAV - SIC. .,1
2 DOSES NAO SABE INFORMAR DATA,1
COVID-19 - BNT162B2 - BIONTECH/FOSUN PHARMA/PFIZER,1
AZTRAZENECA - FIO CRUZ,1
CORANAVAC 2  DOSES,1
BUNTANTAN/CORONAVAC,1
AZITROZENICA,1
JASSEN DOCE UNICA,1
SINOVAC - SEM DADOS,1
SERUM / ASTRAZENECA,1
SINOVAC/BUTANTAN CORONAVAC,1
2ª DOSE FINAL DE MAIO -CORONAVAC,1
CORONAVAC SINOVAC/BUTATAN,1
"DUAS DOSES, NAO SABE INFORMAR LABORATORIO",1
JANSSEN JOHSON,1
"NAO SABE INFORMAR DATA, NEM LABORATORIO",1
COVISHIED OXFORD/FIOCRUZ,1
"NAO SABE DATA DAS VACINAS, ASTRAZENICA",1
JANSSEN- CALEG,1
2º DOSE CORONAVAC-MARCO,1
COMINARTY PFIZER,1
COVISHIED/OXFORD,1
REALIZOU AS DUAS DOSE CORONAVAC,1
CORONAVAC BUTAMTAM,1
1 ASTRAZENECA / 2 OXFORD,1
VACINADA COM A 1ª DOSE DA PFIZER (SEM DATA).,1
FIOCFUZ,1
1 DOSE CORONAVAC 07/2021,1
CORONAC - SINOVAC / BUTANTAN,1
CORONAVAC 03/2021 E 04/2021,1
": CORONAVAC (2 DOSES, NAO SABE QUANDO)",1
ASTRALZENICA,1
"1°PRIMEIRA DOSE DA VACINA ASTRAZENECA,",1
BUTANTAN (CORONA VAC),1
ASTRAZENECA   1ª DOSE,1
BUTANTAN (ASTRAZENICA),1
REFERE DUAS DOSES DA VACINA,1
"1 DOSE, SEM ESPECIFICACAO",1
PRIMEIRA DOSE (NAO SABE QUAL VACINA),1
PRIMEIRA DOSE (DATA DESCONHECIDA)- CORONAVAC,1
CORONAVAC'',1
ASTRZAENECA,1
ASTRAZENICA  OSVALDO CRUZ,1
- VACINACAO: SIM - 2 DOSES - OXFORD,1
TOMOU DOSE UNICA DA VACINA JANSSEN NO DIA 25/06/2021,1
1ª ASTRAZENECA,1
"TOMOU 1ª E 2ª DOSE DA VACINA,ASTRAZENECA PARA COVID.",1
CORONAV/BUTANTAM,1
ARTRAZENECA/OXFORD,1
OSWALDO CRUZ / ASTRAZENECA,1
1 DOSE - ASTRAZENECA,1
CORONAVAC/BUTANTAN (SEM CARTAO),1
ASTRAZENICA - FUNDACAO OSWALDO CRUZ,1
2 DOSES ( 2 DOSE DIA 29/07/21 ) - ASTRAZENECA,1
"REFERE TER TOMADO AS 2 DOSES,MAS NAO SABE FABRICANTE",1
AASTRAZENECA/OXFORD/FIOCRUZ,1
CORONAVAC- SINAVAC/BUTANTAN,1
"1° E 2° DOSE CORONAVAC, POREM SEM INFORMACAO DA DATA.",1
AD26.COV2.S JANSSEN-CILAG,1
PFIZER 1DOSE,1
CORONAVAC (NAO RECORDA DATA),1
VACINOU 1 DOSE DA VACINA ASTRAZENECA EM ABRIL DE 2021.,1
CORONAVC - BUTANTAN,1
TOMOU A PRIMEIRA DOSE DA VACINA CONTRA COVID DIA 14/06/2021 (ASTRAZENECA),1
1º D. ASTRAZENECA/OXFORD 2ºD PFIZER/BIONTECH,1
2º DOSE DA VACINA 29/07 ASTRAZENECA,1
COVISHIEL OSVALDO CRUZ,1
OXFORD/ASTRA-ZENECA,1
CHARDOX 1,1
2693615,1
1 DOSE NAO LEMBRA A DATA,1
OXFORD/FOCRUZ,1
FIO CRUZ - AZTRAZENECA,1
2º DOSE CORNONAVAC,1
1 DOSE DA ASTRAZENECA.,1
VACINADO: ASTRAZENECA - 1º DOSE (15/07/2021),1
TOMOU PRIMEIRA DOSE DA VACINA JANSSEN,1
COVID-19-CORONAVAC-SINOVAC/BUTANTAN 2ª DOSE,1
1ª DOSE CORONAVAC,1
VACINACAO 1º DOSE DE CORONAVAC EM 30/07/2021.,1
OX FORD,1
COVISHIED OSFORD,1
PACIENTE RELATA QUE  RECEBEU AS DUAS DOSES CORONAVAC.,1
TOMOU A 1 ª DOSE DA VACINA PFIZER  DIA 09/06/2021.,1
BUTANTAN (SEM REGISTRO DE 1A DOSE NO SIPNI),1
CORONAVAC - DATAS ESTIMADAS DE APLICACAO.,1
FUNDACAO OSWALDO CRUZ  - COVISHIELD,1
"1 DOSE PFIZER 3 A 3 MESES, NAO SABE DATA",1
ASTRAZENCA/ OXFORD,1
VACINA COVID-19 - COVISHIELDFUNDACAO OSWALDO CRUZ,1
ASTRAZENICA ( FIOCRUZ),1
ASTROZENECA FIOCRUZ,1
JULHO 1º ASTRAZENECA,1
02 DOSES DA CORONAVAC - ULTIMA EM MARCO,1
- 1ª DOSE DE ASTRAZENECA,1
PFIZER/MANUFACTURING BELGIUM,1
TOCORONAVAC-SINOVAC/BUTANTAN,1
N SABE,1
BUTANTAM (CORONAVAC),1
ASTRAZENIC A,1
PACIENTE NAO LEMBRA DATA E LABORATORIO,1
CRONOVAC/BUTANTAN,1
CORNAVAC-BUTANTAN,1
DUAS DOSES DE CORORNAVAC HA 2 MESES,1
2º DOSE EM ABRIL CORANAVAC,1
CORONAVAC NAO SABE A DATA,1
CORONAVAC - DUAS DOSES JUNHO E JULHO,1
TOMOU VACINA 1ª DOSE 30/03/2021 2ª DOSE 26/04/2021 - CORANAVAC,1
VACINACAO PARA COVID 19: 1 DOSE DE ASTRA ZENECA EM MAIO,1
VACINA: 1ª DOSE ASTRA ZENECA - 09/07/2021,1
INSTITUTO BUTANTAN / CORONAVAC-SINOVAC,1
TOMOU A PRIMEIRA DOSE DA VACINA - ASTRAZENECA,1
215VCD139W,1
FIOCURZ/ ASTRAZENECA,1
PFZES,1
OXFORD/ASTRAZENICA FIOCRUZ,1
OXFORD/ASTRAZENCE,1
FIORUZ   ASTRAZENICA,1
BUTANTA N,1
"2º DOSE  SIM,NAO SOBE INFORMAR A DATA",1
CORONA VAC - BUTANTAN,1
PACIENTE RECEBEU A PRIMEIRA DOSE DA VACINA CONTRA COVID-19.,1
OXFORDE ASTRAZENECA,1
ATRAZENICA 1 DOSE,1
OXFORD/FIOCRUZ 1ª DOSE APLICADA EM 01/03/2021,1
NAO LEMBRA A DATA,1
OXFORD FIOCRUZ COVISHIELD,1
CORONAVAC + DE 1 MES,1
CORONAC ( BUTANTAN),1
SINOVAC BUNTANTAN,1
DOSES DA VACINA CONTRA COVID-19. ASTRAZENICA,1
04/21 - S/ OUTROS DADOS,1
JHONSON/ JANSSEN,1
FUND. OSWALDO CRUZ / ASTRAZENECA,1
SISTEMA VIDA NAO DISPOE DESTA INFORMACAO,1
ASTRAZENIECA,1
1º/2ºDOSE CORONAVAC ULTIMA EM MARCO,1
NAO LEMNRA,1
1° DOSE OK,1
ASTRAZENICA BUTANTAN,1
BUTANTAN - NAO SABE INFORMAR DATA,1
"ACINADO: CORONAVAC 1º E 2º DOSE, VACINADO A DOIS MESES.",1
PRIMEIRA DOSE DA VACINA ASTRAZENECA EM ABRIL,1
SIONOVAC,1
BUTANTAN;CORONAV,1
SEM EVIDENCIA EM PRONTUARIO DATA DA ADMISNITRACAO DA VACINA,1
BUTATAN CORNAVAC,1
"PRIMEIRA DOSE, MAS NAO SABE QUAL E QUANDO",1
AZTRAENECA,1
TOMOU AS 2 DOSES ASTRAZENICA,1
NAO INFORMADO.,1
3° DOSE VACINA 06/09/21 CORONAVAC,1
"2 DOSE, NAO SABE INFORMAR DATA E MARCA ASTRAZENICA",1
TOMOU AS DUAS DOSE E DIA 17/06/2021.  ASTRAZENECA,1
"OXFORD, ASTRAZENICA",1
COVISHIELD/OSWALDO CRUZ,1
TOMOU A 1ªDOSE  DA VACINA PARA COVID,1
ASTRAZENICA 1DOSE,1
SERUM INSTITUTE E FIOCRUZ,1
NAO SABE INFORMAR.,1
ASSTRAZENICA,1
2 DOSES ASTRAZENECA FEV/MAIO 2021//,1
CORONVAC/BUTANTAN,1
BUTANTA/CORONAV,1
COVIASHIELD,1
ASTRAZENECA 1ª/2ª DOSE,1
"CORONAVAC 1ªD 03/2021, 2ªD 04/2021",1
PZAZER,1
AZTRAZENICA - OXFORD,1
BIOTEC,1
2 DOSES CORONAVAC EM MAIO 2021,1
OXFORD/FIOCRUZ - ASTRAZENECA,1
"1º DOSE ,FILHA NAO SOUBE INFORMAR QUAL VACINA",1
2 DOSES DA CORONAVAC DATA APROXIMADA 15/05/2021,1
COVID-19 - COVISHIELD - FIOCRUZ,1
AZTRAZENECA-COVISHIELD,1
COVISHIELD-OXFORD/ FIOCRUZ,1
EXFORD/ASTRAZENICA,1
ASTRAGENECA FIOCRUZ,1
FIO CRZ,1
ASTRAZENECA- 1ª DOSE EM JUNHO,1
SINOVAC (BUTANTAN),1
RELATO DE 2 DOSES SEM DATA OU LABORATORIO NO GESTOR,1
NEGOU SE VACINAR,1
VACINADA COM 1ª DOSE DA PFIZER.,1
AO TOMOU NENHUMA DOSE DA VACINA CONTRA A COVID 19,1
SINOVAC CORONAVAC BUTANTA,1
ASTRAZECA/OXFORD,1
- 1 DOSE DA VACINA DA PFIZER,1
BUTANTON-CORONOVAC,1
ASTTRA ZENICA,1
ASTRAZENECA SEM INFORMACAO DE DATA,1
DUAS DOSES - NAO SABE REFERIR TIPO E DATAS,1
2 DOSES CORONAVAC - NAO SABE DATA,1
ASZTRAZENICA,1
ASTRAZENECA - 1 DOSES,1
PZIFEN,1
1ª DOSE - ASTRAZENICA,1
CORONAVAC AS 2 DUAS DOSES,1
AZTRAZENECA/OXFORD/FIOCRUZ,1
OXFORD (DUAS DOSES),1
ASTRA ZENECA (OXFORD),1
PACIENTE RECEBEU A PRIMEIRA DOSE  DA VACINA CONTRA COVID 19,1
FD7209,1
CORONAVAC - TERCEIRA DOSE 17/09/21 (PFIZER),1
2ºDOSE CORONAVAC MARCO,1
NAO TOMOU NENHUMA DOSE DA VACINA CONTRA A COVID- 19,1
AZ 2 DOSES DESDE ABRIL,1
OXFORD;ASTRAZENICA,1
NAO TOMOU VACINA DA COVID 19 (MEDICO ORIENTOU A NAO TOMAR PELA ANEMIA),1
SINOVAC CORONAVAC BUTANTAN,1
BUTANTAN (2 DOSES SEM DATA),1
FUNDACAO OSVALDO CRUZ ASTRA ZENICA,1
AXFORD FIOCRUZ,1
MIN. DA SAUDE,1
IMUNIZADO COM ASTRA ZENECA,1
BUTANTAN/CORONAVACAC,1
NAO INFORMADO AS DATAS DAS DOSES E NEM O LABORATORIO,1
UMA DOSE ASTRAZENICA,1
VACINA COVID-19 - BNT162B2 - BIONTECH/FOSUN PHARMA/PFIZER 1ª DOSE,1
DUAS DOSES - FUNDACAO BUTANTAN,1
PFIZER - L. FC2495,1
BUTANATAN/CORONA VAC,1
IANSSEN,1
BUTANTAM - CORONAVAC,1
OXFORD TOMOU AS DUAS DOSES,1
TOMOU 1DOSE DA VACINA ASTRAZENECA,1
PFIZER (3 DOSE),1
COVID19 - ASTRAZENECA,1
NAO DESCRITO NA CARTEIRINHA,1
ASTTAZENICA,1
OBS: 2 DOSES CORONAVAC,1
"2 DOSES, NAO INFORMADO DATA OU VACINA",1
"COROVAC,SINOVA,BUTATAN",1
CORONAVAC - 1° DOSE EM 24/07/2021,1
VACINA: 3 DOSE CORONAVAC,1
NAO SABE O DIA E NEM A VACINA QUE TOMOU.,1
INSTITUTO BUTAMTAM,1
TOMOU  A PRIMEIRA DOSE DA VACINA ASTRAZENECA,1
TOMOU A 1º DOSE DA VACINA -  ASTRAZENECA,1
CORONAVAC 2º DOSES,1
PFIZER UMA DOSE > 15 DIAS,1
SINOVAC BUTANTAN D1,1
BUTANTAN/ASTRAZENICA,1
ASTRAZENICA 2 DOSE EM MAIO,1
REFERE TER TOMADO AS 2 DOSES,1
ASTRA ZENICA FIO CRUZ,1
2ª DOSE: CORONAVAC FEVEREIRO,1
ASTRA SENECA-FIOCRUZ,1
CORONAVAC ( 2º DOSE),1
NAO SABE NOME,1
"NAO SABE, NAO TROUXE O CARTAO",1
INSTITUTO BUTANTAN (CORONAVAC),1
CORONAVAC 2 DOSES  SEM DATAS,1
BUTANTA (RECEBEU AS 2 DOSES),1
2 DOSES VACINA PARA COVID 19,1
"2 DOSES DA CORONAVAC, NAO LEMBRA DATA",1
OXFORD / FIOCRUS,1
PFIZER-DOSE UNICA,1
NAO SE RECORDA DATAS,1
SPUTINIK,1
"2 DOSES, NAO REFERE DATA E FABRICANTE",1
JONSHON & JONSHON,1
3 DOSES DA VACINA,1
PACIENTE TOMOU AS DUAS DOSES DA  VACINA PARA COVID-19,1
PFIZER 01 DOSE,1
PFIZER 1°DOSE,1
FIO CURZ,1
1 DOSE EM MARCO CORONAVAC,1
RECEBEU AS 2 DOSES CORONAVAC ( DATAS ? ),1
JANSEN (JHONSON),1
BUTANTAN- CORONAVC,1
2º DOSE 4/21 CORONAVAC,1
03 DOSES DE CORONAVAC,1
1ª DOSE (SINOVAC / BUTANTAN) / 2ª DOSE (OXFORD/FIOCRUZ),1
VACINA: 1ºDOSE ASTRAZENECA;,1
COVASHIELD/ FIOCRUZ,1
01 DOSE DE VACINA PFIZER,1
SINOVAC ( BUTANTAN),1
COVISHIELD - OSFORD,1
BUTANTAN\ CORONAVAC,1
ATRAZENECA/OXFORD,1
FIO CRUZ ASTRA ZENECA,1
24/03/2021,1
VACINA COVID-19 - COVISHIELD 1,1
JANSSEN JHSON,1
JANSSEN-CILAG / DOSE UNICA,1
FIO CRUZ - ASTRA ZENECA,1
PACIENTE TOMOU A 1 DOSE DA PFIZER.,1
ASTRAZENECA/ FIOCRUZ/ OXFORD,1
2 DOSES SEM INFORMACAO DO LABORATORIO,1
VACINA COVID-19 - BNT162B2 -,1
SINOVAC / CORONAVC / BUTANTAN,1
DUAS DOSES EM ABRIL,1
2 DOSES PZIFER,1
CORONAVAC /  BUTANTAN,1
1º/2ºDOSE S/ DATA ESPECIFICADA,1
BUTANTHAN,1
ASTRAZENECA/OXFORD - PFIZER/BIONTECH,1
CORONAVAC EM AQUIDAUANA,1
VACINA ASTRAZENICA,1
RECUSOU VACINA,1
BETANTAN,1
ASTRAZENECA AZD 1222,1
CORONAVAC TOMOU A 2 DOSE EM MAIO/2021,1
VACINADA COM 3 DOSES,1
ASTRSZENECA,1
CORONAVAC/ASTENIA,1
ASTRAZENICA (NAO INFORMOU A DATA),1
TOMOU AS DUAS DOSES DE CORONAVAC MAS NAO RECORDA A DATA,1
ASTRAZNECA/FIOCRUZ,1
ASTREAZANECA,1
"2 DOSES, NAO SOUBE ESPECIFICAR",1
CORONAVAC-SINOVAC/BUTANTAN.,1
COV19 OXFORD ASTRAZENECA COVISHIELD,1
ASTRAZENICA/PXFORD/FIOCRUZ,1
CORONAVAC - DUAS DOSES - ABRIL E MAIO,1
SINOVAC - CORONAVAC,1
"TOMOU A PRIMEIRA DOSE, NAO SABE INFORMAR",1
BUTANTANTAN,1
FA9095	PFIZER (COMIRNATY),1
JHONSON & JHONSON,1
2 DOSES (NAO LOCALIZO DATA OU LABORATORIO),1
2º DOSE 27/05 OXFORD,1
"ASTRAZENECA , FIOCRUZ",1
SINOVAC/BUTANATN,1
ASTRAZENECA/BUTANTAN,1
BUTANTAN - FEZ 2 DOSES,1
TOMOU A 1º VACINA PARA COVID-19. CORONAVAC,1
NAO SABE A MARCA,1
1ª CORONAVAC,1
VACINA: 1ª DOSE ¿ PFIZER ¿ 2ª DOSE EM 30/07,1
OXFORD/FIOCRUZ - ASTRAZENICA,1
OXFORD - ASTRAZENINCA,1
ASTRAZENICA  - FUNDACAO OSWALDO CRUZ,1
ASTRAZENICA/FIO         NAO E POSSIVEL SABER O LOTE,1
JAUSEN,1
CORONOVACIBUTANTAN,1
(OXFORD,1
PFFEZER,1
ASTRAZENECA HA 2 MESES,1
OXFRD/ ASTRAZENECA,1
NAO LEMBRA DATAS - CORONAVAC,1
VACINADO 2 DOSES CORONAVAC,1
2 DOSES DE VACINA CORONAVAC,1
NAO SOUBE INFORMAR SEM REGISTRO,1
TOMOU A 1 DOSE DA ASTRAZENICA,1
ASTRAZENICA FEV/21,1
FIOCRUZ - BUTANATAN,1
ASTRAZENECA\FIOCRUZ,1
CORONAVAC/BUT,1
COVESHIELD,1
"TOMOU 2 DOSES, NAO SABE REFERIR FABRICANTE",1
TOMOU AS 2 DOSES NAO RECORDA A DATA (BUTANTAN E CORONAVAC),1
JANSEN  -EM JULHO,1
"1 D, NAO INFORMADO QUAL",1
OXFORD/FIOXRUZ,1
ASTRAZENAECA,1
"CORONAVAC	, BUTANTAN",1
1 DOSE VACINA PFIZER 09/06,1
NAO SABE INFORMACAO,1
OXFORD/ATRAZENECA,1
SINIVAC/ I. BUTANTAN,1
VACINA: REALIZOU A 1ª DOSE,1
ASTRAZENCAS,1
FA9094,1
FIOCRUZ ASTRZENECA,1
"TOMOU AS 2 DOSES,MAS NAO SABE DT NEM FABRICANTE",1
1°DOSE JANEIRO /2° DOSE FEVEREIRO,1
MSAUDE,1
1º DOSE (CORONAVAC),1
2 DOSE DA VACINA PARA COVID,1
ASTRAZAENCA/FIOCRUZ,1
"CORONAVAC - RECEBEU 02 DOSES, DATAS IGNORADAS",1
CORONAVAC -SINOVAC /BUTANTAN,1
CORONAVVAC,1
SEM RELATOS DE VACINA NO PRONTUARIO E NO ESUS,1
NAO REFERE QUAL,1
OXFORD/ASTRAZENICA (ADAMANTINA),1
VACINA JANSSEN DE DOSE UNICA CONTRA A COVID 19.,1
FIOCROUZ,1
SEM INF,1
"1A DOSE CORONAVAC, NAO SABE A DATA",1
SEM DESCRICAO,1
ASTRAZENECA/FIOCRUZ E PFIZER,1
CORONAVAC HA 3 MESES,1
2 DOSES- CORONAVAC,1
ASTRAZENECA/ NAO SOUBE INFORMAR DATAS,1
CORONAVAC 1ª EM ABRIL E 2ª EM MAIO 2021,1
NAO SE RECORDA A DATA (BUTANTAN),1
2 DOSESS DE VACINA,1
OBS :2DOSES,1
JANSSEN - JHONSON & JHONSON,1
FUNDACAO OSWALDO CRUZ / COVISHIELD,1
CORONAVAC 2 DOSE 04/2021,1
2ª DOSE DE CORONAVAC EM 03/2,1
CORONAVAC BUTATAM,1
- 1º DOSE DA VACINA ASTRAZENECA.,1
02 DOSES - CORONAVAC,1
1ª DOSE DA CORONAVAC,1
CORONAVAC (2DOSES),1
REFERE UMA DOSE DA VACINA,1
1ª DOSE,1
EM 02/21,1
CORONAVAC (RELATA DUAS DOSES),1
COVESHIELD/OXFORD/FIOCRUZ,1
ASTRAZENICA (BOTUCATU),1
TOMOU A PRIMEIRA DOSE DA VACINA(NAO SABE O NOME),1
CORONAVAC-MARCO-2ºDOSE,1
02 DOSES CARONAVAC,1
VACINA CORONAVAC 1ª DOSE,1
BNT162B2 - BIONTECH/PFIZER,1
CORONVAC - SINOVAC,1
ASTRAZENICA (1ª DOSE),1
OXFORD- ASTRA ZENECA,1
BUTAANTAN,1
CORONAVAC 1° E 2° DOSE,1
CORONA  VAC,1
SEM INFORMACAO DE DATA E LAB,1
ASTRAZENICA (1 DOSE),1
D1 AZTRAZENICA,1
ASTRAZENICA - MENOS DE 1 MES,1
TOMOU AS 2 DOSES DA CORONAVAC MAS NAO SABE A DATA,1
BUTANTAN / CORONAVIRUS,1
CORONAVAA/BUTANTAN,1
ASTRAZENICA 02 DOSES,1
1ª DOSE SINOVAC,1
ASTRA ZENICCA,1
SEGUNDA DOSE ABRIL,1
CORONAVAC 1 DOSE EM ABRIL,1
1 DOSE NAO SABE INFORMAR LABORATORIO,1
AZTRAZENACA/OXFORD,1
BUTANTAN- DUAS DOSES,1
"COROVAC,SINOVAC/BUTANTAN",1
2ª DOSE DE ASTRA ZENICA EM MAIO DE 2021,1
OSFORD/ASTRAZENICA,1
CORONAVAC EM 03 E 04/2021.,1
BUTANTAN - CORANAVAC,1
REFERE TER TOMADO 1° DOSE DA VACINA (CORONAVAC) HA MAIS OU MENOS 20 DIAS.,1
PFIZER/CORMINATY,1
FIOCRUZ ASTRAZECINA,1
BUTANTNAN,1
COVISHIELD/STRAZENECA,1
OXFORD/ASTRAZENECA-FIOCRUZ,1
FIOCRUZ PRIMEIRA DOSE,1
ASTRAZENEZA/FIOCRUZ,1
OXFORD ASTRANEZINCA,1
OXFORD ASTRAZAENICA,1
ASTRAZENECA/OXFOR/FIO CRUZ,1
WORDS,1
OXFIRD/FIOCRUZ,1
CORIISHIELD,1
"TOMOU DUAS DOSES DE CORONAVAC,MAS NAO DISSE AS DATAS",1
BUTANTAN/VORONAVAC,1
CORONAVAC-BURANTAN,1
ASTRAZENECA/FIOCRUS BIOMANGUINHOS,1
CORONAVAC/ INSTITUO BUTANTAN,1
213VCD0362,1
CHADOX1 NCOV,1
FUNDACAO OSWALDO CRUZ OXFORD-ASTRAZENECA,1
PFIZER - 06/2021,1
RECEBEU 1ª DOSE OXFORD,1
: DUAS DOSES CORONAVAC,1
CORONAVAC NAO LEMBRA FEVE.2021,1
1 ° DOSE ASTRAZENECA,1
"1ª DOSE, NAO SABE INFORMAR DATA",1
PRIMEIRA CORONAVAC/ SGDA BUTANTAN,1
*PACIENTE NAO TOMOU NENHUMA DOSE DE VACINA,1
OXFOED,1
26052021,1
COVSHIELD,1
BUTANTAN (DATAS: PCNTE SO TEM CERTEZA DO MES),1
ASTARZENECA/OXFORD/FIOCRUZ,1
COVID-19 CORONAV SINOVAC/ BUTANTAN,1
"NAO DIZ QUAL LAB., NEM DATA DE 1 DOSE",1
ASTRAZENICA(FIO O CRUZ),1
1ºDOSE VACINA ASTRAZENECA HA 45 DIAS,1
1º E 2º D CORONAVAC HA DE 30 DIAS,1
FILHA NAO SABE INFORMAR,1
OXFORD/FIOCIRD/ASTRAZENECA,1
FUNDACAO BUTANTAN-CORONAVAC-SINOVAC,1
COVID 19-CORONAVAC-SINOVAC/BUTANTAN,1
ASTRAZENECA (NAO LEMBRA A DATA),1
NAO TOMOU A VACINA CONTRA COVID 19.,1
"TOMOU AS 2 DOSES (BUTANTAN), POREM NAO SABE INFORMAR DATA",1
214VCD1042,1
IGNORADA 2 DOSES,1
COVID/19 COVISHIELD-OXFORD,1
ASTRAZENECA??,1
ASTRAZENECA EM ABRIL,1
ASTRA /OXFORD,1
ASTRAZENECA (1º DOSE Ñ LEMBRA DATA),1
TOMOU 1ª DOSE DA VACIANA ASTRAZENICA,1
CORONAVAC SINOVAC/BUT,1
2º DOSE ASTRAZENECA EM AGOSTO,1
TOMOU A  1º DOSE DA VACINA  ASTRAZENECA.,1
SNOVAC BUTANTAN,1
INST. BUTATA,1
COV19 JANSSEN CILAG,1
AZTRA,1
ASTRAZENECA/FIIOCRUZ/OXFORD,1
VACINADA COM 2 DUAS,1
ASTRAZENCEA,1
CORONAVAC - SINOVAC/ FUNDACAO BUTANTAN,1
CORONAVAC -SOOVAC/BUTANTAN,1
CORONOVAC/ BUTANTAN,1
EY0574 PFYZER,1
ASTRA- ZENECA,1
SISTEMA VIDA NAO DISPOE DA INFORMACAO,1
CORONAVAC (16 MARCO A ULTIMA DOSE APROX),1
CORONA VAC / BUTANTAN,1
FIOCRUZ -2º DOSE AGENDADA P/ 24/11/21,1
FIO CRIZ,1
